DrugBank ID,Name,Relation,UMLS_ID,ATC_Code,SideEffect_UMLS,SideEffectName
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0005779,Coagulopathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0005779,Coagulopathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0005940,Bone disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0005940,Bone disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006118,Brain neoplasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006118,Brain neoplasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006145,Breast disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006145,Breast disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006147,Breast feeding
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006147,Breast feeding
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006266,Bronchospasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006266,Bronchospasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006277,Bronchitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006277,Bronchitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006285,Bronchopneumonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006285,Bronchopneumonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006384,Bundle branch block
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006384,Bundle branch block
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006444,Bursitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006444,Bursitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006625,Cachexia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0006625,Cachexia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007222,Cardiovascular disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007222,Cardiovascular disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007398,Catatonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007398,Catatonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007642,Cellulitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007642,Cellulitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007682,Central nervous system disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027765,Nervous system disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007787,Transient ischaemic attack
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007787,Transient ischaemic attack
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007820,Cerebrovascular disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007820,Cerebrovascular disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007859,Neck pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007859,Neck pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007971,Cheilitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0007971,Cheilitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008031,Chest pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008031,Chest pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008301,Choking
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008301,Choking
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008325,Cholecystitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008325,Cholecystitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008350,Cholelithiasis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008350,Cholelithiasis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008489,Chorea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0008489,Chorea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009319,Colitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009319,Colitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009421,Coma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009421,Coma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009450,Infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009450,Infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009676,Confusional state
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009676,Confusional state
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C1443060,Feeling abnormal
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009763,Conjunctivitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009763,Conjunctivitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009782,Connective tissue disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009782,Connective tissue disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009806,Constipation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009806,Constipation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009917,Muscle contracture
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0009917,Muscle contracture
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0010200,Cough
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0010200,Cough
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0010692,Cystitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0403632,Cystitis noninfective
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0010692,Cystitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0232849,Bladder pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011053,Deafness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011053,Deafness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011071,Sudden death
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011071,Sudden death
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011124,Libido decreased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0855242,Disturbance in sexual arousal
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011124,Libido decreased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011168,Dysphagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011168,Dysphagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011175,Dehydration
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011175,Dehydration
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011206,Delirium
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011206,Delirium
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011253,Delusion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011253,Delusion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011551,Depersonalisation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011551,Depersonalisation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011570,Depression
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011570,Depression
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011603,Dermatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011603,Dermatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011609,Drug eruption
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011609,Drug eruption
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011849,Diabetes mellitus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011849,Diabetes mellitus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011880,Diabetic ketoacidosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011880,Diabetic ketoacidosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011991,Diarrhoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011991,Diarrhoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0012569,Diplopia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0012569,Diplopia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0012813,Diverticulitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0012813,Diverticulitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0012833,Dizziness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0012833,Dizziness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013132,Drooling
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013132,Drooling
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013144,Drowsiness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C2830004,Somnolence
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013182,Drug hypersensitivity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013182,Drug hypersensitivity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013362,Dysarthria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0029408,Osteoarthritis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013362,Dysarthria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013378,Dysgeusia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013378,Dysgeusia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013384,Dyskinesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013384,Dyskinesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013390,Dysmenorrhoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013390,Dysmenorrhoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013395,Dyspepsia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013395,Dyspepsia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013404,Dyspnoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013404,Dyspnoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013428,Dysuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013428,Dysuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013447,Ear disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013447,Ear disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013456,Ear pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013456,Ear pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013595,Eczema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013595,Eczema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013604,Oedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013604,Oedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014130,Endocrine disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014130,Endocrine disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014394,Enuresis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014394,Enuresis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014549,Grand mal convulsion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014549,Grand mal convulsion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014591,Epistaxis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014591,Epistaxis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014724,Eructation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014724,Eructation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014742,Erythema multiforme
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014742,Erythema multiforme
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014858,Oesophageal motility disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014858,Oesophageal motility disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014868,Oesophagitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014868,Oesophagitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015230,Rash
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015230,Rash
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0011603,Dermatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015371,Extrapyramidal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015371,Extrapyramidal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015397,Eye disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015397,Eye disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015403,Eye infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015403,Eye infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015672,Fatigue
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015672,Fatigue
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0004093,Asthenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015695,Liver fatty
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C2711227,Hepatic steatosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015732,Faecal incontinence
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015732,Faecal incontinence
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015967,Body temperature increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0015967,Body temperature increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016204,Flatulence
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016204,Flatulence
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016382,Flushing
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016382,Flushing
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016397,Localised infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016397,Localised infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016522,Foramen ovale patent
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018817,Atrial septal defect
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0016867,Furunculosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0242301,Furuncle
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017152,Gastritis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017152,Gastritis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017160,Gastroenteritis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017160,Gastroenteritis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017168,Gastrooesophageal reflux disease
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017168,Gastrooesophageal reflux disease
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017178,Gastrointestinal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017178,Gastrointestinal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017181,Gastrointestinal haemorrhage
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017181,Gastrointestinal haemorrhage
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017574,Gingivitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017574,Gingivitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017601,Glaucoma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017601,Glaucoma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017979,Glycosuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0017979,Glycosuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018418,Gynaecomastia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018418,Gynaecomastia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018681,Headache
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018681,Headache
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018772,Partial hearing loss
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C1384666,Hearing impaired
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018790,Cardiac arrest
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018790,Cardiac arrest
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018799,Cardiac disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018799,Cardiac disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018843,Heat stroke
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018843,Heat stroke
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018926,Haematemesis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018926,Haematemesis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018939,Blood disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018939,Blood disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018944,Haematoma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018944,Haematoma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018965,Haematuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0018965,Haematuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019079,Haemoptysis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019079,Haemoptysis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019080,Haemorrhage
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019080,Haemorrhage
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0518015,Haemoglobin
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019112,Haemorrhoids
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019112,Haemorrhoids
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019158,Hepatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019158,Hepatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019209,Hepatomegaly
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019209,Hepatomegaly
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019243,Hereditary angioedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0019243,Hereditary angioedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020433,Hyperbilirubinaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020433,Hyperbilirubinaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020443,Hypercholesterolaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020443,Hypercholesterolaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020456,Hyperglycaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020456,Hyperglycaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020459,Hyperinsulinism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020459,Hyperinsulinism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0852795,Blood insulin increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020473,Hyperlipidaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020473,Hyperlipidaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020505,Hyperphagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020505,Hyperphagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020514,Hyperprolactinaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020514,Hyperprolactinaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020517,Hypersensitivity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020517,Hypersensitivity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020538,Hypertension
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020538,Hypertension
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020555,Hypertrichosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020555,Hypertrichosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020557,Hypertriglyceridaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020557,Hypertriglyceridaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0853692,Blood triglycerides increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020578,Hyperventilation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020578,Hyperventilation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020580,Hypoaesthesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020580,Hypoaesthesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020615,Hypoglycaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020615,Hypoglycaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020621,Hypokalaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020621,Hypokalaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020625,Hyponatraemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020625,Hyponatraemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020639,Hypoproteinaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020639,Hypoproteinaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020649,Hypotension
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020649,Hypotension
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020651,Orthostatic hypotension
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020651,Orthostatic hypotension
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020672,Body temperature decreased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0413252,Hypothermia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020672,Body temperature decreased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020676,Hypothyroidism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020676,Hypothyroidism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021053,Immune system disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021053,Immune system disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021141,Inappropriate antidiuretic hormone secretion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021141,Inappropriate antidiuretic hormone secretion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021177,Libido increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021177,Libido increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0855242,Disturbance in sexual arousal
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021400,Influenza
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021400,Influenza
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021775,Intermittent claudication
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021775,Intermittent claudication
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021843,Intestinal obstruction
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0021843,Intestinal obstruction
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022104,Irritable bowel syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022104,Irritable bowel syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0559031,Functional gastrointestinal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022346,Jaundice
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022346,Jaundice
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022408,Arthropathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0029408,Osteoarthritis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022408,Arthropathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022660,Renal failure acute
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0022660,Renal failure acute
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023052,Laryngeal oedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023052,Laryngeal oedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023066,Laryngospasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023066,Laryngospasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023211,Bundle branch block left
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023211,Bundle branch block left
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023218,Cramps of lower extremities
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037763,Muscle spasms
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023222,Leg pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030196,Pain in extremity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023380,Lethargy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023380,Lethargy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023518,Leukocytosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023518,Leukocytosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023530,Leukopenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023530,Leukopenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023533,Leukorrhea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0227791,Vaginal discharge
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023976,Long QT syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0023976,Long QT syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0024312,Lymphopenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0024312,Lymphopenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0024894,Mastitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0024894,Mastitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0024902,Breast pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0024902,Breast pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025061,Mediastinal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025061,Mediastinal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025222,Melaena
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025222,Melaena
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025323,Menorrhagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025323,Menorrhagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025345,Menstrual disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025345,Menstrual disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025874,Metrorrhagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0025874,Metrorrhagia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026650,Movement disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0013384,Dyskinesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026650,Movement disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026826,Hypertonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026826,Hypertonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026827,Hypotonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026827,Hypotonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C1142135,Muscle relaxant therapy
